semmcdl,oid_,ver,pr,bmp,semmcdr,bpt,fcc,length,ept,emp,regmgfv17_,countyl,fename2,fename3,fename,SHAPE__Length,objectid,countyr
2215,6302764013715,17a,4414331,16.639,2215,63027640,B11,36.3480746,63027569,16.662,58373,125,CN, ,Canadian National Railway,119.27820584018,3285,125
7050,4700589633192,17a,4104387,5.528,7050,47005896,B11,450.24699434,47006002,5.807,291768,93,CSX, ,CSX Transportation,1477.63654136442,3286,93
2215,6302756913757,17a,4414331,16.662,2215,63027569,B11,193.40827387,63027260,16.782,57869,125,CN, ,Canadian National Railway,634.679206393497,3287,125
3060,5001301906517,17a,4210509,14.301,3060,50013019,B11,996.682911,50011989,14.92,58022,99,CN, ,Canadian National Railway,3270.40164875105,3288,99
2215,6302726013671,17a,4414331,16.782,2215,63027260,B11,182.42761927,63079504,16.895,56663,125,CN, ,Canadian National Railway,598.645829097481,3289,125
2215,6307950414068,17a,4414331,16.895,2215,63079504,B11,12.09909448,63026996,16.903,57131,125,CN, ,Canadian National Railway,39.7038365571294,3290,125
7050,4700571534011,17a,4104387,4.986,7050,47005715,B11,870.88984902,47005896,5.528,292314,93,CSX, ,CSX Transportation,2858.11776526958,3291,93
7050,4700563534224,17a,4104387,4.823,7050,47005635,B11,263.16866933,47005715,4.986,292205,93,CSX, ,CSX Transportation,863.676692503629,3292,93
2215,6302699613961,17a,4414331,16.903,2215,63026996,B11,488.28320117,63026418,17.206,56978,125,CN, ,Canadian National Railway,1602.3270860512,3293,125
7065,4700630809902,17a,4104388,18.458,7065,47006308,B11,1564.88447306,47005541,19.431,291725,93,HE, ,Huron & Eastern Railway,5135.65639520468,3294,93
7050,4700552434205,17a,4104387,4.477,7050,47005524,B11,557.43129543,47005635,4.823,292042,93,CSX, ,CSX Transportation,1829.39884116761,3295,93
2215,6302641813770,17a,4414331,17.206,2215,63026418,B11,160.45447272,63080406,17.306,55630,125,CN, ,Canadian National Railway,526.539878062019,3296,125
2215,6308040613613,17a,4414331,17.306,2215,63080406,B11,39.96493916,63026168,17.33,54261,125,CN, ,Canadian National Railway,131.147197358823,3297,125
2095,6307464509503,17a,5490530,9.512,2095,63074645,B11,1013.98350446,63026051,10.142,60151,125,CSX, ,CSX Transportation,3327.60507350698,3298,125
3110,5001263811525,17a,4210508,12.897,3110,50012638,B11,1388.31263486,50041739,13.76,56223,99,CR, ,Consolidated Rail Corporation,4555.59701378992,3299,99
3060,5001198906486,17a,4210509,14.92,3060,50011989,B11,798.94198986,50011254,15.417,53185,99,CN, ,Canadian National Railway,2621.55042473812,3300,99
2215,6302616813740,17a,4414331,17.33,2215,63026168,B11,326.38728405,63025744,17.533,54249,125,CN, ,Canadian National Railway,1071.05778423199,3301,125
7030,4700534833539,17a,4104387,3.884,7030,47005348,B11,954.0452361,47005524,4.477,292342,93,CSX, ,CSX Transportation,3131.02237881494,3302,93
2215,6302574413642,17a,4414331,17.533,2215,63025744,B11,313.00218439,63025374,17.728,53087,125,CN, ,Canadian National Railway,1027.13352116496,3303,125
7050,4700527300176,17a,4104387,0.598,7050,47005273,B11,1245.03830703,47005258,1.372,292115,93,CSX, ,CSX Transportation,4086.02632019889,3304,93
7050,4700524735740,17a,4104387,0.248,7050,47005247,B11,563.38181257,47005273,0.598,292173,93,CSX, ,CSX Transportation,1848.93458434359,3305,93
7050,4700525800087,17a,4104387,1.372,7050,47005258,B11,525.2680996,47005251,1.698,292235,93,CSX, ,CSX Transportation,1723.84910026209,3306,93
7050,4700525100147,17a,4104387,1.698,7050,47005251,B11,241.3496643,47005244,1.848,292112,93,CSX, ,CSX Transportation,792.072210795832,3307,93
7030,4700524635369,17a,4104387,3.553,7030,47005246,B11,532.59403163,47005348,3.884,292360,93,CSX, ,CSX Transportation,1747.88766060167,3308,93
7050,4700524400128,17a,4104387,1.848,7050,47005244,B11,458.07740877,47005235,2.133,292057,93,CSX, ,CSX Transportation,1503.33893873672,3309,93
7050,4700523500182,17a,4104387,2.133,7050,47005235,B11,352.97911704,47005232,2.352,290147,93,CSX, ,CSX Transportation,1158.42192230207,3310,93
7050,4700523200147,17a,4104387,2.352,7050,47005232,B11,801.39490026,47026572,2.85,290373,93,CSX, ,CSX Transportation,2630.05152520926,3311,93
7030,4702657200147,17a,4104387,2.85,7030,47026572,B11,10.60922625,47005223,2.857,290306,93,CSX, ,CSX Transportation,34.8178785447581,3312,93
7050,4700522300131,17a,4104387,2.857,7030,47005223,B11,750.71547455,47005218,3.323,290304,93,CSX, ,CSX Transportation,2463.72832073177,3313,93
7030,4700521800158,17a,4104387,3.323,7030,47005218,B11,53.00879419,47005221,3.356,290245,93,CSX, ,CSX Transportation,173.966291844501,3314,93
7030,4700522100106,17a,4104387,3.356,7030,47005221,B11,316.7971559,47005246,3.553,290261,93,CSX, ,CSX Transportation,1039.6773881489,3315,93
3110,5004173911597,17a,4210508,13.76,3110,50041739,B11,553.20436578,50010959,14.104,51913,99,CR, ,Consolidated Rail Corporation,1815.27905873513,3316,99
7050,3331676135005,17a,4104387,0,7050,33316761,B11,398.93202602,47005247,0.248,292077,93,CSX, ,CSX Transportation,1309.23535069523,3317,93
2095,6302605109503,17a,5490530,10.142,2095,63026051,B11,568.13208958,63025088,10.495,56827,125,CSX, ,CSX Transportation,1864.44580912354,3318,125
3060,5001125406544,17a,4210509,15.417,3060,50011254,B11,499.93862297,50010909,15.727,50952,99,CN, ,Canadian National Railway,1640.43464559706,3319,99
3060,5001090906485,17a,4210509,15.727,3060,50010909,B11,73.54732645,50010844,15.773,49907,99,CN, ,Canadian National Railway,241.328689347208,3320,99
2215,6302537413835,17a,4414331,17.728,2215,63025374,B11,546.18631748,63024753,18.067,51526,125,CN, ,Canadian National Railway,1792.34066894223,3321,125
2215,6302475313682,17a,4414331,18.067,2215,63024753,B11,45.27812068,63024689,18.095,50589,125,CN, ,Canadian National Railway,148.582881445054,3322,125
2215,6302468911892,17a,4415879,0,2215,63024689,B12,26.49189145,63024653,0.017,50649,125,CN, ,Canadian National Railway,86.9345851793759,3323,125
2215,6302468914046,17a,4414331,18.095,2215,63024689,B11,105.35151354,63024560,18.161,50650,125,CN, ,Canadian National Railway,345.716819241777,3324,125
2215,6302465311880,17a,4415879,0.017,2215,63024653,B12,103.20367958,63024465,0.081,50833,125,CN, ,Canadian National Railway,338.669156702858,3325,125
3025,5001084406490,17a,4210509,15.773,3025,50010844,B11,312.99878046,50010581,15.967,48409,99,CN, ,Canadian National Railway,1027.0327614545,3326,99
2215,6302446512508,17a,4415879,0.081,2215,63024465,B12,36.20498282,63024391,0.103,51398,125,CN, ,Canadian National Railway,118.808548493037,3327,125
3110,5001095911597,17a,4210508,14.104,3110,50010959,B11,527.45378377,50010539,14.431,50910,99,CR, ,Consolidated Rail Corporation,1730.78041605022,3328,99
2215,6302439113973,17a,4415879,0.103,2215,63024391,B12,64.47131386,63024308,0.143,50973,125,CN, ,Canadian National Railway,211.566176639068,3329,125
2215,6302430812906,17a,4415879,0.143,2215,63024308,B12,30.34727387,63024273,0.162,51413,125,CN, ,Canadian National Railway,99.5864016744694,3330,125
2215,6302427312915,17a,4415879,0.162,2215,63024273,B12,39.49391765,63024212,0.187,51104,125,CN, ,Canadian National Railway,129.601409478382,3331,125
2215,6302421214194,17a,4415879,0.187,2215,63024212,B12,52.43867518,63024150,0.219,49463,125,CN, ,Canadian National Railway,172.080455303495,3332,125
2215,6302415011777,17a,4415879,0.219,2215,63024150,B12,49.48410612,63024067,0.25,49643,125,CN, ,Canadian National Railway,162.385084696621,3333,125
2215,6302406712761,17a,4415879,0.25,2215,63024067,B12,20.37673137,63024030,0.263,49560,125,CN, ,Canadian National Railway,66.8674843506322,3334,125
2215,6302456013557,17a,4414331,18.161,2215,63024560,B11,458.76368627,63023927,18.446,50885,125,CN, ,Canadian National Railway,1505.45891758307,3335,125
3025,5001058106488,17a,4210509,15.967,3025,50010581,B11,324.05531936,50010357,16.169,49096,99,CN, ,Canadian National Railway,1063.31145946142,3336,99
2215,6302392713559,17a,4414331,18.446,2215,63023927,B11,78.29424792,63023815,18.494,49474,125,CN, ,Canadian National Railway,256.92711035505,3337,125
2215,6302403012172,17a,4415879,0.263,2215,63024030,B12,123.46751322,63023766,0.339,49293,125,CN, ,Canadian National Railway,405.165795691754,3338,125
2215,6302381514150,17a,4414331,18.494,2215,63023815,B11,84.80271798,63023682,18.547,49896,125,CN, ,Canadian National Railway,278.284887956487,3339,125
2215,6302376607936,17a,4415879,0.339,2215,63023766,B12,48.21011135,63023655,0.369,50206,125,CN, ,Canadian National Railway,158.204393336344,3340,125
2215,6302365504657,17a,4415879,0.369,2215,63023655,B12,152.06371906,63023484,0.464,50083,125,CN, ,Canadian National Railway,499.006035802578,3341,125
2215,6302368213805,17a,4414331,18.547,2215,63023682,B11,208.01689612,63023500,18.676,49734,125,CN, ,Canadian National Railway,682.619660887122,3342,125
7065,4700554109353,17a,4104388,19.431,7065,47005541,B11,1619.46734926,47004721,20.437,292277,93,HE, ,Huron & Eastern Railway,5314.78112166078,3343,93
3110,5001053913806,17a,5501299,0,3110,50010539,B11,1087.09113768,50010091,0.676,321783,99,CR, ,Consolidated Rail Corporation,3567.16845143978,3344,99
2280,6302350013821,17a,4414331,18.676,2280,63023500,B11,204.58954496,63023172,18.804,48520,125,CN, ,Canadian National Railway,671.372411326593,3345,125
2215,6302348404269,17a,4415879,0.464,2215,63023484,B12,218.3308177,63023131,0.599,48477,125,CN, ,Canadian National Railway,716.465224796535,3346,125
2095,6302508809380,17a,5490530,10.495,2095,63025088,B11,1075.85568287,63023087,11.163,54513,125,CSX, ,CSX Transportation,3530.64547152971,3347,125
2280,6302317213785,17a,4414331,18.804,2280,63023172,B11,147.65680519,63079548,18.895,48946,125,CN, ,Canadian National Railway,484.544520453357,3348,125
2280,6307954813947,17a,4414331,18.895,2280,63079548,B11,111.52404229,63022880,18.965,48710,125,CN, ,Canadian National Railway,365.972694661914,3349,125
2280,6302288013852,17a,4414331,18.965,2280,63022880,B11,36.61801341,63022849,18.987,47311,125,CN, ,Canadian National Railway,120.164046525993,3350,125
3025,5001035706490,17a,4210509,16.169,3025,50010357,B11,635.96646913,50009842,16.564,47806,99,CN, ,Canadian National Railway,2086.77169206912,3351,99
3025,5000984205688,17a,4210509,16.564,3025,50009842,B11,24.60120194,50009817,16.579,45455,99,CN, ,Canadian National Railway,80.7229774668708,3352,99
2215,6302313107703,17a,4415879,0.599,2215,63023131,B12,214.42158937,63082647,0.733,49011,125,CN, ,Canadian National Railway,703.636606114075,3353,125
2095,6302308709434,17a,5490530,11.163,2095,63023087,B11,287.06955318,63022612,11.342,49144,125,CSX, ,CSX Transportation,942.078181902628,3354,125
2280,6302284913558,17a,4414331,18.987,2280,63022849,B11,251.56629656,63022568,19.144,46817,125,CN, ,Canadian National Railway,825.529808727651,3355,125
2215,8303304028156,17a,4415880,0.601,2215,83033040,B20,1199.15145283,83033041,1.346,322078,125,CN, ,Canadian National Railway,3935.0606045805,3356,125
2280,6302256813744,17a,4414331,19.144,2280,63022568,B11,419.98083274,63022042,19.405,47603,125,CN, ,Canadian National Railway,1378.19209978518,3357,125
2215,6308264709375,17a,4415879,0.733,2215,63082647,B12,511.47489348,63021883,1.05,47217,125,CN, ,Canadian National Railway,1678.43301916698,3358,125
2215,6302177727440,17a,4415880,0.479,2215,63021777,B20,196.58655822,83033040,0.601,322077,125,CN, ,Canadian National Railway,645.106421047317,3359,125
2280,6302204213659,17a,4414331,19.405,2280,63022042,B11,253.24162487,63021702,19.562,46713,125,CN, ,Canadian National Railway,831.027915583665,3360,125
2095,6302261209492,17a,5490530,11.342,2095,63022612,B11,562.69172914,63021579,11.691,48219,125,CSX, ,CSX Transportation,1846.58723723316,3361,125
2280,6302170214052,17a,4414331,19.562,2280,63021702,B11,201.01215594,63021449,19.687,44806,125,CN, ,Canadian National Railway,659.633641863152,3362,125
3025,5000981706517,17a,4210509,16.579,3025,50009817,B11,862.57311544,50009118,17.115,45143,99,CN, ,Canadian National Railway,2830.32094948692,3363,99
2280,6302144914639,17a,4414331,19.687,2280,63021449,B11,309.88198012,63021168,19.879,45254,125,CN, ,Canadian National Railway,1016.89657885537,3364,125
2215,6302188309459,17a,4415879,1.05,2215,63021883,B12,555.91590513,63021080,1.396,46432,125,CN, ,Canadian National Railway,1824.26684385943,3365,125
2215,6302105327382,17a,4415880,0.242,2215,63021053,B20,381.16832051,63021777,0.479,44833,125,CN, ,Canadian National Railway,1250.81859608437,3366,125
2280,6302116815845,17a,4414331,19.879,2280,63021168,B11,437.42896272,63020903,20.151,43622,125,CN, ,Canadian National Railway,1435.45015956749,3367,125
2215,6302088727147,17a,4415880,0.184,2215,63020887,B20,94.10691568,63021053,0.242,44185,125,CN, ,Canadian National Railway,308.815219203912,3368,125
2215,6302073728829,17a,4415880,0.13,2215,63020737,B20,86.21679756,63020887,0.184,44432,125,CN, ,Canadian National Railway,282.923666089332,3369,125
2280,6302090316565,17a,4414331,20.151,2280,63020903,B11,363.09836495,63020729,20.377,43694,125,CN, ,Canadian National Railway,1191.53084166455,3370,125
3025,8302463416869,17a,5497258,0.19,3025,83024634,B12,158.35123989,83024635,0.289,320475,99,CN, ,Canadian National Railway,519.584788499744,3371,99
2215,6302108004259,17a,4415879,1.396,2215,63021080,B12,628.30827814,63020633,1.786,43814,125,CN, ,Canadian National Railway,2061.82200918196,3372,125
2215,6302063300296,17a,4415879,1.786,2215,63020633,B12,37.41354498,63020630,1.81,42296,125,CN, ,Canadian National Railway,122.773913371035,3373,125
2215,6302063000206,17a,4415879,1.81,2215,63020630,B12,145.31107101,63020627,1.9,42263,125,CN, ,Canadian National Railway,476.843968232537,3374,125
3025,8302463322027,17a,5497258,0,3025,83024633,B12,306.43003102,83024634,0.19,320474,99,CN, ,Canadian National Railway,1005.46871214553,3375,99
3025,5000911806461,17a,4210509,17.115,3025,50009118,B11,492.14878719,83024633,17.421,41563,99,CN, ,Canadian National Railway,1614.8620790079,3376,99
2215,6302062735960,17a,4415879,1.9,2215,63020627,B12,582.40744318,63020617,2.262,42772,125,CN, ,Canadian National Railway,1911.19177099183,3377,125
2215,6302061700165,17a,4415879,2.262,2215,63020617,B12,98.04777544,63020615,2.323,42546,125,CN, ,Canadian National Railway,321.747157173108,3378,125
2215,6302060834916,17a,4415880,0.031,2215,63020608,B20,160.14529071,63020737,0.13,42351,125,CN, ,Canadian National Railway,525.521656955279,3379,125
2215,6302061500131,17a,4415879,2.323,2215,63020615,B12,224.594779,63020587,2.462,42442,125,CN, ,Canadian National Railway,737.01527794787,3380,125
2215,6302058735668,17a,4415880,0,2215,63020587,B20,49.34317499,63020608,0.031,42726,125,CN, ,Canadian National Railway,161.921151832615,3381,125
2215,6302058700470,17a,4415879,2.462,2215,63020587,B12,49.73330217,63020549,2.493,42718,125,CN, ,Canadian National Railway,163.201394170872,3382,125
2215,6302054902387,17a,4415879,2.493,2215,63020549,B12,184.23578326,63020350,2.608,42609,125,CN, ,Canadian National Railway,604.576529584628,3383,125
2280,6302072916383,17a,4414331,20.377,2280,63020729,B11,763.22903849,63020341,20.851,44399,125,CN, ,Canadian National Railway,2504.58706807196,3384,125
2095,6302157908189,17a,5490530,11.691,2095,63021579,B11,746.1206457,63020260,12.155,47899,125,CSX, ,CSX Transportation,2448.54200308469,3385,125
2215,6302035008262,17a,4415879,2.608,2215,63020350,B12,67.98942952,63020227,2.65,43260,125,CN, ,Canadian National Railway,223.109640766824,3386,125
3025,8302463306535,17a,4210509,17.421,3025,83024633,B11,320.30096321,50008663,17.62,320472,99,CN, ,Canadian National Railway,1050.9855923349,3387,99
2280,6302034116120,17a,4414331,20.851,2280,63020341,B11,420.76647264,63020104,21.113,43250,125,CN, ,Canadian National Railway,1380.7746965744,3388,125
2280,6302010416364,17a,4414331,21.113,2280,63020104,B11,94.31763571,63020048,21.171,43085,125,CN, ,Canadian National Railway,309.510085736757,3389,125
2280,6302004816379,17a,4414331,21.171,2280,63020048,B11,67.0569974,63020022,21.213,43258,125,CN, ,Canadian National Railway,220.052464470007,3390,125
2280,6302002216313,17a,4414331,21.213,2280,63020022,B11,28.40130777,63019999,21.23,41314,125,CN, ,Canadian National Railway,93.2008749979894,3391,125
2280,6301999916417,17a,4414331,21.23,2280,63019999,B11,163.20374023,63019965,21.332,41182,125,CN, ,Canadian National Railway,535.565116404082,3392,125
2280,6301996516650,17a,4414331,21.332,2280,63019965,B11,17.9565821,63019949,21.343,41240,125,CN, ,Canadian National Railway,58.9255648294413,3393,125
2095,6302026008326,17a,5490530,12.155,2095,63020260,B11,242.7690314,63019793,12.306,43567,125,CSX, ,CSX Transportation,796.693824781699,3394,125
3025,5000866306335,17a,4210509,17.62,3025,50008663,B11,221.03404056,50008509,17.757,39251,99,CN, ,Canadian National Railway,725.266284415769,3395,99
2280,6301994916387,17a,4414331,21.343,2280,63019949,B11,387.55594687,63019721,21.584,41168,125,CN, ,Canadian National Railway,1271.79368992379,3396,125
3025,5000850906796,17a,4210509,17.757,3025,50008509,B11,76.74052468,50008434,17.805,39488,99,CN, ,Canadian National Railway,251.80409420579,3397,99
3025,5000843406049,17a,4210509,17.805,3025,50008434,B11,21.54882592,50008420,17.818,39659,99,CN, ,Canadian National Railway,70.7067555147196,3398,99
2280,6301972116376,17a,4414331,21.584,2280,63019721,B11,216.72296845,63019607,21.719,41884,125,CN, ,Canadian National Railway,711.193077048713,3399,125
2215,6302022709340,17a,4415879,2.65,2215,63020227,B12,415.52059878,63019533,2.908,41249,125,CN, ,Canadian National Railway,1363.54518115034,3400,125
7065,4700472109253,17a,4104388,20.437,7065,47004721,B11,2381.68224385,47003926,21.917,289947,93,HE, ,Huron & Eastern Railway,7816.20976061179,3401,93
2280,6301960715374,17a,4414331,21.719,2280,63019607,B11,480.44227933,63019256,22.017,41942,125,CN, ,Canadian National Railway,1576.6087386254,3402,125
2215,6301953309422,17a,4415879,2.908,2215,63019533,B12,383.14895291,63019113,3.146,40233,125,CN, ,Canadian National Railway,1257.31581194217,3403,125
2220,6301911309000,17a,4415879,3.146,2215,63019113,B12,21.3266315,63018988,3.159,39254,125,CN, ,Canadian National Railway,69.9840200036398,3404,125
2280,6301925614839,17a,4414331,22.017,2280,63019256,B11,567.29194596,63018800,22.37,40076,125,CN, ,Canadian National Railway,1861.61349333151,3405,125
2220,6301898809439,17a,4415879,3.159,2215,63018988,B12,150.61868592,63018730,3.253,38960,125,CN, ,Canadian National Railway,494.260069195232,3406,125
2280,6301880014889,17a,4414331,22.37,2280,63018800,B11,476.61994267,63018400,22.666,38971,125,CN, ,Canadian National Railway,1564.0671648174,3407,125
